JourneyID,CustomerID,ProductID,VisitDate,Stage,Action,Duration
2314,29,10,27.04.2024,productpage,View,24.0
2315,68,7,08.08.2024,productpage,View,70.0
2316,62,13,24.09.2024,homepage,View,207.0
2317,38,8,06.02.2024,productpage,View,138.0
2318,85,13,08.12.2024,productpage,View,108.0
2319,20,5,30.12.2023,productpage,View,68.0
2320,65,18,11.04.2023,homepage,Click,176.0
2321,46,9,20.05.2024,productpage,Click,213.0
2322,84,13,10.11.2024,homepage,Click,145.0
2323,91,3,06.03.2023,homepage,View,51.0
2324,21,12,09.04.2025,homepage,Click,104.0
2325,96,11,09.08.2023,checkout,Purchase,221.0
2326,80,10,03.06.2025,productpage,View,113.0
2327,21,1,07.11.2023,homepage,View,228.0
2328,85,17,27.12.2024,productpage,View,283.0
2329,17,16,17.01.2025,homepage,Click,63.0
2330,64,6,20.02.2025,productpage,Click,251.0
2331,30,10,15.07.2025,homepage,Click,206.0
2332,40,8,23.02.2023,checkout,Purchase,292.0
2333,67,6,22.10.2024,productpage,View,193.0
2334,30,12,29.06.2025,productpage,View,94.0
2335,49,5,30.04.2025,productpage,View,18.0
2336,89,8,21.02.2025,productpage,View,33.0
2337,88,13,11.12.2024,productpage,View,194.0
2338,80,8,21.06.2025,homepage,View,205.0
2339,39,2,04.08.2023,homepage,View,272.0
2340,43,16,06.08.2024,checkout,Drop-off,
2341,17,8,11.06.2025,productpage,View,76.0
2342,90,10,25.03.2024,checkout,Drop-off,
2343,34,14,03.04.2024,productpage,View,100.0
2344,45,5,12.07.2025,checkout,Drop-off,
2345,10,12,20.06.2025,homepage,View,278.0
2346,100,7,03.03.2024,checkout,Drop-off,
2347,92,14,25.05.2023,productpage,View,158.0
2348,7,6,11.04.2024,checkout,Drop-off,
2349,88,20,12.10.2024,productpage,View,47.0
2350,100,2,18.02.2023,productpage,View,286.0
2351,83,9,21.12.2025,homepage,View,85.0
2352,33,18,14.06.2023,productpage,View,58.0
2353,41,14,28.05.2024,homepage,View,144.0
2354,70,5,14.01.2023,homepage,Click,276.0
2355,17,10,09.09.2024,checkout,Purchase,26.0
2356,47,8,18.02.2025,homepage,View,285.0
2357,82,5,19.02.2025,productpage,View,236.0
2358,96,19,27.08.2024,homepage,View,123.0
2359,49,1,17.08.2025,checkout,Drop-off,
2360,82,4,26.09.2023,productpage,View,204.0
2361,71,20,20.03.2023,homepage,View,158.0
2362,25,12,15.11.2023,checkout,Drop-off,
2363,83,16,11.12.2023,productpage,View,172.0
2364,37,18,16.06.2025,checkout,Drop-off,
2365,63,2,24.01.2025,productpage,View,56.0
2366,69,7,03.10.2025,homepage,View,116.0
2367,59,12,17.04.2024,homepage,Click,100.0
2368,79,18,14.09.2025,homepage,View,140.0
2369,94,2,15.11.2024,homepage,Click,181.0
2370,17,1,11.01.2024,homepage,Click,70.0
2371,65,15,06.05.2023,checkout,Purchase,67.0
2372,98,19,26.06.2025,homepage,View,213.0
2373,80,4,21.07.2023,homepage,View,93.0
2374,8,17,12.09.2025,homepage,View,293.0
2375,29,13,03.04.2025,homepage,View,188.0
2376,24,8,14.08.2025,homepage,Click,20.0
2377,66,20,28.06.2023,checkout,Purchase,21.0
2378,77,14,22.08.2024,checkout,Drop-off,
2379,42,10,29.03.2025,homepage,Click,25.0
2380,12,9,11.01.2023,checkout,Purchase,123.0
2381,4,19,09.02.2023,homepage,View,273.0
2382,82,3,26.02.2023,productpage,View,131.0
2383,22,2,06.09.2023,homepage,Click,195.0
2384,11,7,08.01.2023,productpage,Click,17.0
2385,76,15,20.09.2025,checkout,Purchase,254.0
2386,94,10,17.09.2024,homepage,View,279.0
2387,22,2,04.06.2024,productpage,View,92.0
2388,54,4,01.11.2024,homepage,View,58.0
2389,88,16,04.06.2023,homepage,Click,95.0
2390,45,1,30.09.2024,checkout,Purchase,91.0
2391,11,15,22.07.2024,checkout,Drop-off,
2392,58,2,11.11.2023,productpage,View,140.0
2393,52,20,02.10.2023,homepage,Click,163.0
2394,87,5,30.09.2025,productpage,Click,273.0
2395,74,9,11.10.2023,productpage,Click,245.0
2396,59,13,10.08.2025,productpage,Click,89.0
2397,72,9,08.11.2025,productpage,Click,197.0
2398,97,5,02.12.2024,homepage,Click,66.0
2399,2,17,20.03.2024,checkout,Purchase,197.0
2400,85,18,26.04.2024,productpage,View,135.0
2401,15,4,02.07.2023,homepage,Click,86.0
2402,70,2,08.07.2023,productpage,Click,222.0
2403,63,14,09.08.2023,productpage,Click,274.0
2404,47,19,09.12.2023,checkout,Purchase,55.0
2405,78,11,26.08.2023,productpage,View,287.0
2406,69,11,22.01.2024,productpage,View,172.0
2407,23,12,02.02.2025,checkout,Drop-off,
2408,46,8,23.08.2023,productpage,View,186.0
2409,39,18,18.06.2025,homepage,Click,141.0
2410,43,4,06.10.2025,productpage,Click,224.0
2411,23,1,25.05.2024,checkout,Purchase,44.0
2412,88,12,18.01.2025,productpage,View,108.0
2413,30,14,02.05.2023,productpage,View,73.0
2414,75,12,03.09.2024,homepage,Click,159.0
2415,83,16,12.08.2024,productpage,Click,193.0
2416,29,20,03.03.2023,productpage,Click,163.0
2417,42,12,15.12.2023,checkout,Purchase,171.0
2418,92,6,27.10.2025,homepage,View,238.0
2419,58,14,14.02.2023,productpage,View,63.0
2420,69,1,08.12.2025,productpage,View,166.0
2421,62,5,21.02.2024,homepage,View,178.0
2422,15,2,29.11.2023,productpage,View,185.0
2423,97,8,15.10.2025,checkout,Drop-off,
2424,81,17,16.11.2023,productpage,View,76.0
2425,45,11,12.10.2024,productpage,View,187.0
2426,71,19,11.05.2024,productpage,View,192.0
2427,57,1,25.12.2023,homepage,Click,155.0
2428,87,9,20.07.2023,checkout,Purchase,150.0
2429,32,19,19.02.2024,productpage,View,251.0
2430,41,1,31.08.2023,homepage,View,251.0
2431,52,2,08.05.2025,homepage,View,12.0
2432,76,20,29.03.2024,homepage,Click,160.0
2433,90,8,30.01.2024,productpage,Click,256.0
2434,77,16,31.05.2023,homepage,Click,152.0
2435,71,3,25.02.2025,productpage,Click,101.0
2436,19,16,11.08.2023,homepage,View,275.0
2437,9,12,27.04.2023,checkout,Drop-off,
2438,41,5,11.08.2023,checkout,Drop-off,
2439,6,10,07.01.2025,checkout,Drop-off,
2440,69,8,09.05.2025,homepage,View,107.0
2441,43,20,19.02.2025,checkout,Drop-off,
2442,100,15,06.09.2025,productpage,View,248.0
2443,82,2,21.09.2023,homepage,View,125.0
2444,21,15,16.05.2024,productpage,View,134.0
2445,84,9,25.05.2025,productpage,View,99.0
2446,21,1,16.11.2024,productpage,View,22.0
2447,29,5,23.11.2025,homepage,View,264.0
2448,4,7,23.10.2023,homepage,View,24.0
2449,64,12,18.09.2024,homepage,View,239.0
2450,98,4,20.07.2023,checkout,Drop-off,
2451,99,13,13.07.2024,productpage,View,73.0
2452,42,7,29.04.2024,productpage,View,292.0
2453,64,11,29.05.2025,homepage,View,32.0
2454,51,16,16.05.2025,homepage,Click,48.0
2455,33,9,18.03.2025,productpage,Click,144.0
2456,69,15,21.03.2025,homepage,View,217.0
2457,31,5,12.01.2025,productpage,View,38.0
2458,25,12,04.11.2023,productpage,View,112.0
2459,42,15,20.03.2023,homepage,View,188.0
2460,42,8,25.07.2023,productpage,View,111.0
2461,82,9,22.03.2024,productpage,View,74.0
2462,57,8,22.07.2025,checkout,Drop-off,
2463,70,8,03.07.2023,productpage,View,282.0
2464,45,12,15.06.2025,homepage,View,140.0
2465,65,19,27.06.2024,productpage,View,49.0
2466,24,17,11.08.2023,productpage,View,132.0
2467,3,1,01.03.2024,homepage,View,205.0
2468,83,7,30.03.2024,checkout,Drop-off,
2469,25,18,30.11.2025,productpage,View,93.0
2470,93,1,24.11.2025,productpage,View,278.0
2471,46,7,17.02.2024,homepage,View,199.0
2472,61,20,24.03.2023,homepage,Click,108.0
2473,1,10,12.02.2023,checkout,Purchase,271.0
2474,36,9,06.05.2025,checkout,Drop-off,
2475,95,4,10.08.2025,productpage,View,91.0
2476,20,10,05.12.2024,homepage,View,25.0
2477,43,1,05.09.2023,homepage,View,280.0
2478,78,15,09.08.2023,homepage,Click,269.0
2479,23,16,06.11.2024,productpage,Click,145.0
2480,76,13,20.12.2023,checkout,Purchase,139.0
2481,51,18,19.11.2025,productpage,View,238.0
2482,12,1,07.02.2025,homepage,View,280.0
2483,49,11,10.02.2023,productpage,View,287.0
2484,42,9,01.10.2023,checkout,Drop-off,
2485,4,2,07.08.2023,checkout,Drop-off,
2486,99,5,14.02.2023,homepage,Click,178.0
2487,82,5,26.04.2023,checkout,Purchase,294.0
2488,31,11,31.05.2025,productpage,View,232.0
2489,55,13,12.07.2024,productpage,View,29.0
2490,1,6,19.02.2023,productpage,View,196.0
2491,51,14,17.06.2024,productpage,View,211.0
2492,41,4,06.11.2024,productpage,View,240.0
2493,68,6,06.01.2025,productpage,View,291.0
2494,19,20,14.09.2024,homepage,View,57.0
2495,62,6,26.06.2023,homepage,View,265.0
2496,45,1,04.03.2024,checkout,Drop-off,
2497,40,1,29.01.2024,productpage,View,21.0
2498,86,7,18.09.2023,productpage,View,264.0
2499,40,1,16.07.2024,productpage,View,176.0
2500,22,9,17.03.2023,productpage,View,17.0
2501,79,3,14.08.2023,productpage,View,146.0
2502,6,4,28.01.2024,homepage,View,121.0
2503,85,8,09.07.2023,checkout,Drop-off,
2504,90,2,06.12.2024,homepage,Click,252.0
2505,52,6,09.09.2023,checkout,Purchase,112.0
2506,100,19,22.07.2024,checkout,Drop-off,
2507,86,1,19.05.2025,homepage,View,153.0
2508,96,16,30.03.2025,checkout,Drop-off,
2509,91,11,16.11.2024,productpage,View,95.0
2510,34,4,14.02.2024,productpage,View,79.0
2511,5,19,30.08.2023,homepage,View,207.0
2512,59,8,27.11.2023,homepage,View,96.0
2513,95,18,06.05.2024,homepage,Click,267.0
2514,94,9,19.04.2024,homepage,View,194.0
2515,98,20,29.07.2023,productpage,View,36.0
2516,56,9,17.01.2023,checkout,Drop-off,
2517,83,13,15.10.2025,productpage,View,157.0
2518,20,9,01.08.2024,checkout,Drop-off,
2519,8,13,22.05.2024,productpage,View,216.0
2520,64,10,22.06.2023,homepage,View,27.0
2521,62,15,22.02.2025,productpage,View,117.0
2522,35,11,25.11.2023,productpage,View,131.0
2523,31,2,28.05.2024,homepage,Click,26.0
2524,52,13,12.02.2024,homepage,View,241.0
2525,92,2,14.05.2025,homepage,View,144.0
2526,44,8,20.08.2024,homepage,View,233.0
2527,92,4,12.04.2024,checkout,Drop-off,
2528,70,3,29.07.2024,productpage,View,25.0
2529,15,1,05.02.2024,checkout,Drop-off,
2530,88,18,01.06.2023,homepage,View,39.0
2531,31,5,24.08.2023,checkout,Drop-off,
2532,50,6,06.02.2023,homepage,Click,153.0
2533,16,2,21.10.2025,homepage,Click,79.0
2534,45,7,13.08.2024,productpage,Click,120.0
2535,28,4,20.01.2024,homepage,View,295.0
2536,3,12,31.01.2024,homepage,View,270.0
2537,31,13,22.06.2025,homepage,Click,118.0
2538,62,17,16.03.2025,homepage,Click,226.0
2539,86,2,08.05.2024,checkout,Purchase,197.0
2540,57,14,24.02.2025,checkout,Drop-off,
2541,92,15,17.10.2023,productpage,View,136.0
2542,41,2,23.04.2023,homepage,Click,289.0
2543,10,7,13.02.2025,productpage,Click,215.0
2544,40,16,15.06.2024,homepage,Click,127.0
2545,43,17,12.04.2025,productpage,Drop-off,
2546,52,14,26.01.2023,homepage,Click,243.0
2547,1,20,10.01.2024,productpage,Click,70.0
2548,91,5,10.08.2023,checkout,Purchase,131.0
2549,82,14,25.11.2024,homepage,Click,215.0
2550,10,20,29.07.2024,productpage,Click,142.0
2551,32,14,08.03.2025,checkout,Purchase,133.0
2552,75,8,15.11.2025,homepage,Click,197.0
2553,14,4,21.06.2024,productpage,Click,214.0
2554,87,9,07.05.2023,checkout,Purchase,224.0
2555,13,16,06.10.2025,productpage,View,297.0
2556,1,15,15.06.2024,productpage,View,125.0
2557,76,13,14.06.2024,homepage,View,136.0
2558,35,9,28.06.2023,homepage,View,78.0
2559,13,9,08.02.2023,checkout,Drop-off,
2560,2,3,25.10.2025,checkout,Drop-off,
2561,59,20,20.11.2023,homepage,View,60.0
2562,88,14,20.02.2025,homepage,Click,134.0
2563,66,10,06.12.2025,homepage,View,30.0
2564,43,10,05.03.2025,homepage,View,128.0
2565,30,16,07.01.2025,homepage,View,185.0
2566,34,2,18.06.2025,homepage,View,291.0
2567,84,6,07.06.2023,productpage,View,249.0
2568,22,3,05.07.2024,homepage,Click,142.0
2569,9,4,16.12.2024,productpage,Click,98.0
2570,47,2,17.03.2024,productpage,Click,226.0
2571,10,19,16.01.2024,productpage,Click,33.0
2572,41,15,17.02.2025,productpage,Click,191.0
2573,28,15,10.08.2025,homepage,View,57.0
2574,29,5,17.10.2024,checkout,Drop-off,
2575,3,15,16.07.2023,productpage,View,229.0
2576,40,4,26.08.2023,homepage,View,137.0
2577,84,20,22.04.2024,checkout,Drop-off,
2578,78,7,04.06.2023,homepage,Click,110.0
2579,69,14,12.12.2023,productpage,Click,224.0
2580,32,7,05.05.2023,homepage,View,118.0
2581,82,16,26.07.2025,homepage,View,194.0
2582,79,19,13.12.2023,productpage,View,216.0
2583,59,18,30.10.2025,homepage,Click,92.0
2584,98,20,09.07.2025,homepage,View,293.0
2585,12,5,12.10.2024,productpage,View,272.0
2586,24,3,19.07.2025,checkout,Drop-off,
2587,89,19,05.06.2023,checkout,Drop-off,
2588,63,5,10.02.2025,homepage,View,85.0
2589,54,19,22.02.2023,checkout,Drop-off,
2590,48,17,23.04.2023,homepage,Click,176.0
2591,17,12,22.07.2024,homepage,View,20.0
2592,8,12,12.10.2023,productpage,View,15.0
2593,13,16,07.01.2023,productpage,View,184.0
2594,57,11,28.10.2024,productpage,View,213.0
2595,27,16,19.10.2025,homepage,Click,20.0
2596,3,17,03.07.2024,homepage,View,261.0
2597,7,6,01.07.2024,productpage,View,273.0
2598,48,20,11.02.2025,productpage,View,158.0
2599,69,11,25.11.2025,checkout,Drop-off,
2600,78,2,08.02.2025,checkout,Drop-off,
2601,44,6,21.12.2025,checkout,Drop-off,
2602,76,14,22.09.2025,productpage,View,294.0
2603,4,2,16.01.2025,homepage,View,254.0
2604,66,12,12.01.2024,homepage,View,171.0
2605,19,3,07.10.2024,homepage,View,217.0
2606,9,18,29.05.2025,productpage,View,137.0
2607,29,11,06.02.2024,homepage,View,43.0
2608,60,15,04.10.2025,homepage,Click,242.0
2609,32,20,18.10.2025,homepage,View,114.0
2610,19,20,23.11.2025,homepage,View,121.0
2611,81,19,02.03.2024,homepage,View,95.0
2612,38,15,08.08.2024,homepage,View,229.0
2613,66,20,05.04.2024,checkout,Drop-off,
2614,5,5,09.07.2025,homepage,Click,183.0
2615,37,9,22.02.2023,checkout,Purchase,272.0
2616,6,18,20.12.2025,homepage,View,162.0
2617,12,19,15.04.2023,productpage,View,142.0
2618,61,16,01.11.2025,productpage,View,266.0
2619,88,11,13.11.2025,checkout,Drop-off,
2620,100,3,20.02.2025,checkout,Drop-off,
2621,44,9,05.12.2024,homepage,Click,33.0
2622,36,7,06.11.2023,homepage,Click,294.0
2623,13,15,28.04.2023,homepage,View,138.0
2624,48,1,25.04.2023,homepage,View,167.0
2625,59,9,16.06.2024,homepage,View,209.0
2626,85,10,04.05.2025,homepage,View,266.0
2627,92,12,25.05.2024,homepage,View,181.0
2628,99,19,18.07.2023,productpage,View,226.0
2629,92,10,20.11.2025,homepage,View,255.0
2630,70,2,10.09.2024,homepage,View,193.0
2631,7,1,03.03.2023,homepage,Click,30.0
2632,69,5,29.04.2025,productpage,Click,96.0
2633,94,4,23.04.2023,productpage,Click,56.0
2634,84,20,31.01.2025,productpage,Click,251.0
2635,11,14,30.05.2025,checkout,Purchase,184.0
2636,91,12,01.05.2024,productpage,View,101.0
2637,57,13,06.03.2024,checkout,Drop-off,
2638,28,3,07.03.2025,productpage,View,262.0
2639,53,1,23.11.2023,homepage,View,23.0
2640,76,17,03.04.2025,checkout,Drop-off,
2641,85,18,15.12.2024,productpage,View,61.0
2642,25,17,08.06.2024,checkout,Drop-off,
2643,8,18,26.09.2023,homepage,View,110.0
2644,17,10,29.03.2025,checkout,Drop-off,
2645,4,2,13.05.2023,homepage,View,270.0
2646,18,8,13.11.2024,homepage,Click,223.0
2647,30,2,14.10.2025,homepage,Click,216.0
2648,50,4,09.11.2024,homepage,View,261.0
2649,82,19,11.08.2024,homepage,Click,177.0
2650,47,3,30.07.2024,productpage,Click,207.0
2651,76,3,19.07.2023,productpage,Click,191.0
2652,21,6,14.02.2025,productpage,Click,117.0
2653,86,2,08.06.2023,productpage,Click,247.0
2654,86,4,30.07.2023,productpage,Click,146.0
2655,84,4,09.10.2023,homepage,View,146.0
2656,41,9,30.08.2023,checkout,Drop-off,
2657,63,14,11.09.2023,homepage,View,116.0
2658,76,6,19.11.2024,homepage,View,87.0
2659,69,4,01.12.2023,checkout,Drop-off,
2660,28,7,21.01.2025,productpage,View,193.0
2661,41,9,12.04.2023,productpage,View,260.0
2662,92,10,30.01.2023,homepage,View,47.0
2663,72,2,15.03.2023,checkout,Drop-off,
2664,60,17,30.10.2024,homepage,Click,73.0
2665,70,6,05.04.2024,productpage,Click,300.0
2666,39,16,26.04.2025,homepage,View,48.0
2667,61,1,22.02.2025,homepage,View,294.0
2668,91,9,27.10.2025,checkout,Drop-off,
2669,22,7,14.09.2024,homepage,Click,204.0
2670,87,19,13.08.2023,productpage,Click,54.0
2671,4,16,16.09.2024,checkout,Purchase,274.0
2672,100,17,07.06.2025,productpage,View,172.0
2673,87,10,26.03.2025,homepage,Click,204.0
2674,40,1,01.08.2024,productpage,Click,219.0
2675,83,12,24.11.2023,checkout,Purchase,136.0
2676,35,14,24.01.2024,productpage,View,269.0
2677,26,2,17.07.2023,homepage,View,57.0
2678,60,5,10.01.2023,homepage,Click,222.0
2679,85,5,27.03.2024,homepage,View,111.0
2680,41,2,08.02.2024,homepage,Click,74.0
2681,10,10,21.05.2025,checkout,Purchase,171.0
2682,91,12,19.12.2023,productpage,View,147.0
2683,67,3,28.12.2024,homepage,Click,290.0
2684,81,16,22.07.2025,homepage,View,215.0
2685,20,20,21.03.2025,homepage,Click,46.0
2686,50,9,25.11.2025,productpage,Click,99.0
2687,47,1,08.12.2025,homepage,Click,270.0
2688,6,17,15.02.2024,homepage,Click,157.0
2689,90,8,26.01.2024,productpage,Click,77.0
2690,90,9,22.08.2023,productpage,Click,23.0
2691,79,13,19.02.2024,productpage,Click,207.0
2692,75,10,26.02.2025,productpage,Click,65.0
2693,41,17,22.02.2023,productpage,Click,133.0
2694,47,7,25.08.2025,productpage,Click,266.0
2695,90,11,02.04.2024,homepage,View,120.0
2696,1,3,09.07.2025,productpage,View,110.0
2697,76,9,21.04.2025,homepage,Click,191.0
2698,3,14,03.04.2024,homepage,View,298.0
2699,45,19,18.07.2025,productpage,View,14.0
2700,70,2,27.04.2023,productpage,View,199.0
2701,57,1,01.05.2024,homepage,View,239.0
2702,68,17,13.08.2024,productpage,View,91.0
2703,53,7,28.09.2023,checkout,Drop-off,
2704,10,5,23.04.2024,homepage,View,265.0
2705,52,12,24.06.2025,productpage,View,10.0
2706,72,14,23.02.2023,checkout,Drop-off,
2707,28,8,03.06.2024,homepage,Click,298.0
2708,12,20,30.12.2025,checkout,Purchase,33.0
2709,47,11,11.01.2024,homepage,Click,98.0
2710,95,11,12.01.2023,productpage,Click,87.0
2711,20,14,21.08.2024,homepage,View,76.0
2712,29,19,14.04.2025,productpage,View,207.0
2713,9,6,20.06.2025,homepage,View,45.0
2714,72,18,24.02.2023,homepage,Click,221.0
2715,79,11,30.08.2024,productpage,Click,206.0
2716,94,16,06.11.2023,homepage,Click,93.0
2717,14,12,02.03.2023,homepage,View,291.0
2718,68,2,29.07.2025,productpage,View,153.0
2719,20,5,21.10.2024,homepage,View,297.0
2720,26,6,25.09.2025,homepage,Click,119.0
2721,56,8,11.09.2025,homepage,View,67.0
2722,76,17,28.08.2024,homepage,View,222.0
2723,68,6,30.07.2025,productpage,View,140.0
2724,84,3,25.08.2025,checkout,Drop-off,
2725,72,1,08.09.2025,homepage,View,209.0
2726,94,19,12.09.2025,homepage,Click,144.0
2727,50,14,14.08.2025,homepage,View,13.0
2728,15,4,12.01.2023,homepage,Click,239.0
2729,64,4,09.12.2025,homepage,Click,75.0
2730,32,18,23.05.2023,homepage,Click,163.0
2731,85,3,20.10.2024,homepage,Click,177.0
2732,12,9,21.09.2024,productpage,Click,123.0
2733,55,8,27.02.2024,checkout,Purchase,41.0
2734,68,9,27.03.2024,productpage,View,71.0
2735,57,1,04.05.2023,checkout,Drop-off,
2736,74,14,17.12.2023,productpage,View,26.0
2737,47,17,24.08.2023,homepage,Click,145.0
2738,29,15,29.08.2023,productpage,Click,186.0
2739,64,13,23.07.2024,productpage,Click,266.0
2740,80,9,15.05.2023,homepage,Click,140.0
2741,100,19,11.01.2023,checkout,Purchase,185.0
2742,8,13,20.02.2023,homepage,Click,292.0
2743,41,1,09.01.2023,checkout,Purchase,201.0
2744,85,6,12.06.2023,productpage,View,54.0
2745,2,7,26.02.2024,homepage,Click,203.0
2746,80,7,27.02.2023,checkout,Purchase,144.0
2747,77,2,07.09.2025,productpage,View,197.0
2748,82,13,09.10.2025,productpage,View,175.0
2749,41,13,01.08.2025,checkout,Drop-off,
2750,8,19,23.04.2024,homepage,View,40.0
2751,42,11,14.03.2023,checkout,Drop-off,
2752,55,14,16.07.2025,productpage,View,287.0
2753,35,16,04.06.2025,productpage,View,138.0
2754,85,11,23.09.2025,homepage,View,136.0
2755,26,7,07.01.2024,productpage,View,157.0
2756,86,5,22.12.2023,productpage,View,25.0
2757,4,9,18.02.2025,homepage,View,28.0
2758,66,8,22.10.2025,homepage,Click,207.0
2759,81,3,23.08.2024,homepage,View,288.0
2760,48,12,10.06.2025,productpage,View,45.0
2761,61,14,16.08.2024,homepage,Click,44.0
2762,39,1,18.11.2023,homepage,View,108.0
2763,30,10,21.02.2024,homepage,Click,222.0
2764,91,6,08.05.2023,productpage,Click,130.0
2765,26,16,28.06.2023,productpage,Click,32.0
2766,95,13,25.05.2024,homepage,Click,255.0
2767,57,10,24.05.2024,productpage,Click,246.0
2768,37,19,07.06.2023,productpage,Click,271.0
2769,70,17,21.10.2023,productpage,Click,56.0
2770,27,8,31.01.2024,checkout,Purchase,251.0
2771,28,15,30.08.2025,productpage,View,217.0
2772,98,1,03.09.2025,productpage,View,143.0
2773,23,4,15.08.2025,productpage,View,79.0
2774,96,15,21.12.2024,productpage,View,140.0
2775,86,8,18.07.2024,homepage,View,194.0
2776,12,17,19.06.2024,homepage,View,116.0
2777,35,20,24.02.2024,checkout,Drop-off,
2778,77,12,04.12.2023,productpage,View,35.0
2779,11,14,19.05.2024,homepage,View,39.0
2780,80,14,25.10.2024,homepage,Click,158.0
2781,53,5,28.10.2025,homepage,View,101.0
2782,32,13,07.10.2023,checkout,Drop-off,
2783,6,8,31.01.2023,productpage,View,16.0
2784,88,2,05.06.2024,productpage,View,56.0
2785,80,18,29.08.2024,checkout,Drop-off,
2786,47,14,05.09.2024,productpage,View,54.0
2787,7,8,21.07.2025,homepage,Click,91.0
2788,31,2,13.07.2025,homepage,View,12.0
2789,62,14,20.05.2024,homepage,View,114.0
2790,24,6,04.08.2024,homepage,View,220.0
2791,36,20,01.03.2023,checkout,Drop-off,
2792,42,2,11.12.2025,productpage,View,255.0
2793,90,5,25.04.2025,homepage,View,154.0
2794,72,4,22.03.2025,productpage,View,282.0
2795,69,7,10.08.2023,checkout,Drop-off,
2796,69,7,25.05.2025,checkout,Drop-off,
2797,54,4,23.04.2024,homepage,Click,213.0
2798,49,3,05.07.2023,checkout,Purchase,147.0
2799,26,14,18.09.2024,homepage,View,186.0
2800,58,8,05.05.2024,productpage,View,263.0
2801,18,15,14.06.2025,checkout,Drop-off,
2802,3,3,20.01.2023,homepage,View,131.0
2803,76,13,24.04.2024,productpage,View,136.0
2804,88,15,05.12.2024,productpage,View,160.0
2805,28,9,28.11.2025,checkout,Drop-off,
2806,79,18,28.06.2024,productpage,View,188.0
2807,73,19,10.05.2023,productpage,View,215.0
2808,70,17,05.10.2023,checkout,Drop-off,
2809,80,20,11.09.2024,homepage,View,249.0
2810,46,2,02.08.2025,homepage,Click,136.0
2811,70,16,21.05.2025,productpage,Click,110.0
2812,3,17,28.06.2025,checkout,Purchase,71.0
2813,65,11,11.01.2024,productpage,View,186.0
2814,9,13,09.03.2023,productpage,View,78.0
2815,26,11,28.02.2024,productpage,View,108.0
2816,42,3,18.08.2024,homepage,Click,195.0
2817,46,5,31.03.2024,homepage,View,152.0
2818,32,4,14.09.2023,homepage,Click,155.0
2819,40,5,24.05.2025,homepage,Click,299.0
2820,45,5,08.11.2025,productpage,Click,69.0
2821,37,12,19.06.2023,checkout,Purchase,134.0
2822,44,4,03.04.2025,homepage,View,296.0
2823,41,19,13.09.2023,checkout,Drop-off,
2824,42,18,17.11.2024,homepage,View,230.0
2825,60,18,29.12.2024,productpage,View,273.0
2826,83,1,24.07.2023,homepage,View,150.0
2827,58,7,22.10.2024,homepage,Click,208.0
2828,33,3,09.02.2025,checkout,Drop-off,
2829,79,2,04.11.2025,productpage,View,76.0
2830,40,17,26.10.2023,productpage,View,122.0
2831,23,14,31.07.2024,checkout,Drop-off,
2832,40,1,11.01.2023,homepage,View,103.0
2833,43,2,01.02.2025,productpage,View,225.0
2834,29,17,24.07.2025,homepage,Click,68.0
2835,41,13,05.07.2025,homepage,View,200.0
2836,3,14,06.07.2025,productpage,View,200.0
2837,75,3,13.06.2023,productpage,View,195.0
2838,29,6,23.05.2024,productpage,View,93.0
2839,21,18,07.05.2023,homepage,View,270.0
2840,69,10,24.05.2025,homepage,Click,219.0
2841,24,11,25.07.2025,checkout,Purchase,130.0
2842,11,3,28.10.2025,productpage,View,156.0
2843,11,20,28.07.2023,productpage,View,101.0
2844,62,16,09.10.2025,productpage,View,243.0
2845,33,20,13.11.2025,homepage,View,122.0
2846,8,14,29.05.2024,homepage,View,109.0
2847,90,19,15.08.2025,productpage,View,127.0
2848,15,17,27.04.2025,productpage,View,128.0
2849,71,18,11.05.2024,productpage,View,198.0
2850,54,7,18.07.2024,productpage,View,166.0
2851,93,13,31.03.2024,productpage,View,118.0
2852,25,11,23.08.2024,homepage,Click,160.0
2853,30,18,03.12.2025,productpage,Click,293.0
2854,20,15,16.08.2025,checkout,Purchase,223.0
2855,47,9,26.07.2023,homepage,Click,138.0
2856,40,1,01.01.2023,homepage,Click,250.0
2857,42,14,05.01.2025,homepage,View,15.0
2858,45,7,12.10.2023,homepage,Click,153.0
2859,23,6,17.06.2024,homepage,View,275.0
2860,83,16,03.02.2025,homepage,Click,138.0
2861,38,14,23.10.2025,productpage,Click,58.0
2862,24,16,20.09.2024,homepage,View,196.0
2863,28,10,10.04.2023,homepage,Click,266.0
2864,63,2,21.02.2023,homepage,Click,233.0
2865,73,12,02.04.2025,homepage,View,38.0
2866,43,9,24.08.2024,productpage,View,148.0
2867,92,4,15.12.2023,homepage,View,190.0
2868,70,10,03.07.2023,productpage,View,81.0
2869,47,17,07.02.2023,productpage,View,24.0
2870,42,4,04.01.2024,productpage,View,16.0
2871,15,19,04.12.2023,productpage,View,204.0
2872,71,1,13.07.2024,homepage,View,263.0
2873,17,2,13.08.2025,productpage,View,192.0
2874,36,12,03.07.2025,checkout,Drop-off,
2875,51,19,30.01.2023,homepage,View,106.0
2876,59,4,02.07.2023,checkout,Drop-off,
2877,99,12,09.09.2023,checkout,Drop-off,
2878,26,16,23.07.2025,productpage,View,260.0
2879,94,10,10.06.2024,homepage,View,125.0
2880,80,16,04.02.2023,productpage,View,278.0
